window,n_test,sharpe,max_drawdown,win_rate,profit_factor,total_return,n_trades,total_pnl,final_capital
197,7,10.092,-0.0,0.5,33.03,0.0002,2,2.07,10066.07
198,7,8.75,-0.0001,1.0,inf,0.0003,1,2.99,10068.88
199,7,0.311,-0.0003,0.5,1.2,0.0,2,0.3,10068.9
200,7,-5.165,-0.001,0.5,0.049,-0.0006,2,-5.78,10062.66
201,7,3.023,-0.0003,1.0,inf,0.0004,1,4.25,10066.65
202,7,-2.334,-0.0004,0.5,0.577,-0.0002,2,-1.45,10065.02
203,7,4.838,-0.0,0.5,24.108,0.0001,2,1.23,10066.06
204,7,-13.123,-0.0002,0.0,0.0,-0.0002,2,-2.15,10063.73
205,7,-2.956,-0.0004,0.3333,0.594,-0.0002,3,-1.59,10061.79
206,7,5.548,-0.0002,1.0,inf,0.0005,1,4.68,10066.25
207,7,-9.93,-0.0001,0.0,0.0,-0.0001,2,-0.89,10065.1
208,7,1.692,-0.0001,1.0,inf,0.0,2,0.4,10065.39
209,7,-3.091,-0.0002,0.0,0.0,-0.0001,1,-1.0,10064.22
210,7,2.647,-0.0004,1.0,inf,0.0002,1,2.39,10066.32
211,7,16.942,-0.0001,0.5,inf,0.0016,2,16.31,10082.11
212,7,-5.098,-0.0007,0.5,0.388,-0.0004,2,-3.91,10077.65
213,7,2.597,-0.0001,1.0,inf,0.0001,1,0.75,10078.22
214,7,5.236,-0.0002,1.0,inf,0.0004,1,3.53,10081.49
215,7,-4.275,-0.0013,0.0,0.0,-0.0009,2,-8.25,10072.58
216,7,-1.069,-0.0005,0.0,0.0,-0.0001,1,-0.84,10071.54
217,7,-1.204,-0.0007,0.0,0.0,-0.0001,1,-1.25,10070.08
218,7,14.295,-0.0001,1.0,inf,0.001,1,9.94,10079.83
219,7,-0.392,-0.0004,0.5,0.973,-0.0,2,-0.09,10079.41
220,7,2.27,-0.0003,1.0,inf,0.0001,1,1.42,10080.62
221,7,-4.568,-0.0002,0.5,0.327,-0.0001,2,-1.25,10079.09
222,7,-5.325,-0.0009,0.0,0.0,-0.0009,2,-8.31,10070.24
223,7,-6.369,-0.0016,0.0,0.0,-0.0013,2,-13.16,10056.46
224,7,3.782,-0.0005,1.0,inf,0.0005,1,4.81,10061.0
225,7,-5.465,-0.0011,0.5,0.304,-0.0008,2,-7.79,10052.64
226,7,4.166,-0.0004,0.6667,3.48,0.0009,3,9.54,10061.91
227,7,-0.465,-0.0003,0.5,0.897,-0.0,2,-0.17,10061.63
228,7,15.15,-0.0,1.0,inf,0.0002,1,1.98,10063.56
229,7,13.414,-0.0,0.5,inf,0.0009,2,8.92,10072.27
230,7,-4.452,-0.0003,0.0,0.0,-0.0002,1,-1.95,10070.12
231,7,6.701,-0.0001,1.0,inf,0.0003,1,3.06,10072.91
232,7,10.586,-0.0001,1.0,inf,0.0007,1,6.8,10079.31
233,7,3.535,-0.0002,1.0,inf,0.0002,1,1.94,10081.08
234,7,8.091,-0.0003,1.0,inf,0.0006,1,5.6,10086.37
235,7,4.415,-0.0001,0.5,inf,0.0002,2,1.89,10087.74
236,7,4.231,-0.0002,1.0,inf,0.0002,1,2.29,10089.63
237,7,-2.457,-0.0013,0.5,0.63,-0.0005,2,-4.84,10083.84
238,7,11.379,-0.0001,1.0,inf,0.0005,1,4.92,10088.54
239,7,-2.785,-0.0013,0.0,0.0,-0.0005,1,-4.87,10083.15
240,7,-1.615,-0.0004,0.0,0.0,-0.0001,1,-0.97,10081.96
241,7,26.965,0.0,1.0,inf,0.0006,1,6.09,10087.72
242,7,6.189,-0.0001,1.0,inf,0.0002,1,2.18,10089.73
243,7,80.004,0.0,1.0,inf,0.0004,1,3.78,10093.32
244,7,-2.089,-0.0011,0.5,0.578,-0.0004,2,-3.93,10088.83
245,7,-8.261,-0.0001,0.0,0.0,-0.0001,1,-0.48,10088.3
246,7,5.045,-0.0002,1.0,inf,0.0003,1,2.97,10091.12
247,7,6.952,-0.0,1.0,inf,0.0002,2,2.49,10093.35
248,7,-10.276,-0.0004,0.0,0.0,-0.0004,2,-3.94,10089.1
249,7,17.213,-0.0,1.0,inf,0.0003,1,3.08,10092.07
250,7,3.978,-0.0001,1.0,inf,0.0001,1,0.93,10092.78
251,7,3.732,-0.0004,1.0,inf,0.0003,1,3.31,10095.87
252,7,-17.46,-0.0007,0.0,0.0,-0.0007,1,-7.06,10088.4
253,7,2.516,-0.0002,1.0,inf,0.0001,1,1.34,10089.45
254,7,0.368,-0.0007,1.0,inf,0.0,1,0.45,10089.6
255,7,-7.731,-0.0006,0.0,0.0,-0.0005,1,-5.29,10084.08
256,7,1.237,-0.0005,1.0,inf,0.0001,1,1.22,10085.1
257,7,3.503,-0.0002,1.0,inf,0.0002,1,1.55,10086.51
258,7,-0.179,-0.0003,0.0,0.0,-0.0,1,-0.12,10086.16
